_time,_start,_stop,_measurement,application_name,dev_eui,device_name,dr,frequency,f_cnt,rssi,snr
2025-02-12 15:17:42.260269+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,650,-118,-0.7
2025-02-12 15:17:47.262935+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,651,-123,-6.1
2025-02-12 15:17:52.256503+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,652,-121,-4.2
2025-02-12 15:17:57.256872+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,653,-122,-5.4
2025-02-12 15:18:02.252363+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,654,-126,-8.5
2025-02-12 15:18:07.259862+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,655,-122,-4.7
2025-02-12 15:18:12.264383+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,656,-115,2.5
2025-02-12 15:18:17.263613+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,657,-114,3.2
2025-02-12 15:18:22.259238+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,658,-120,-2.9
2025-02-12 15:18:27.253142+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,659,-121,-3.6
2025-02-12 15:18:37.258126+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,661,-119,-2.4
2025-02-12 15:18:42.264024+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,662,-115,2.3
2025-02-12 15:18:47.256264+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,663,-115,1.6
2025-02-12 15:18:52.262148+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,664,-120,-3.3
2025-02-12 15:19:07.254673+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,667,-115,2.3
2025-02-12 15:19:12.258486+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,668,-118,-1.3
2025-02-12 15:19:17.254344+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,669,-121,-3.6
2025-02-12 15:19:22.252352+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,670,-120,-2.9
2025-02-12 15:19:27.261262+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,671,-117,-0.2
2025-02-12 15:19:32.254137+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,672,-126,-8.7
2025-02-12 15:19:37.254106+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,673,-121,-4.4
2025-02-12 15:19:42.268474+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,674,-115,1.6
2025-02-12 15:19:47.261546+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,675,-120,-2.9
2025-02-12 15:19:52.265179+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,676,-124,-7.2
2025-02-12 15:19:57.259457+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,677,-123,-5.7
2025-02-12 15:20:07.261517+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,679,-125,-7.8
2025-02-12 15:20:12.268963+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,680,-114,3.3
2025-02-12 15:20:17.264495+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,681,-122,-4.9
2025-02-12 15:20:22.270220+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,682,-123,-5.7
2025-02-12 15:20:32.258182+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,684,-116,1.4
2025-02-12 15:20:37.251724+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,685,-122,-5.2
2025-02-12 15:20:42.263853+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,686,-122,-4.8
2025-02-12 15:20:47.265041+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,687,-119,-1.7
2025-02-12 15:20:52.254587+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,688,-115,2.3
2025-02-12 15:21:02.259300+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,690,-114,2.7
2025-02-12 15:21:07.254266+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,691,-124,-6.6
2025-02-12 15:21:12.247256+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,692,-120,-3.0
2025-02-12 15:21:17.254360+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,693,-118,-1.1
2025-02-12 15:21:22.251656+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,694,-123,-6.3
2025-02-12 15:21:27.250588+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,695,-115,1.9
2025-02-12 15:21:32.254406+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,696,-123,-5.5
2025-02-12 15:21:37.251087+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,697,-123,-6.2
2025-02-12 15:25:07.978721+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,698,-117,0.2
2025-02-12 15:25:37.303622+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,745,-123,-6.3
2025-02-12 15:25:42.256608+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,746,-114,2.8
2025-02-12 15:25:47.257091+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,747,-120,-3.0
2025-02-12 15:25:52.257280+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,748,-123,-5.6
2025-02-12 15:25:57.335416+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,749,-118,-1.0
2025-02-12 15:26:02.261069+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,750,-126,-8.9
2025-02-12 15:26:07.259418+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,751,-120,-2.6
2025-02-12 15:26:12.249933+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,752,-119,-1.9
2025-02-12 15:26:17.254406+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,753,-115,1.8
2025-02-12 15:26:22.258873+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,754,-117,0.0
2025-02-12 15:26:27.255927+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,755,-124,-6.8
2025-02-12 15:26:32.250563+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,756,-119,-1.7
2025-02-12 15:26:37.255621+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,757,-120,-3.4
2025-02-12 15:26:42.250099+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,758,-115,2.5
2025-02-12 15:26:47.251390+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,759,-120,-3.4
2025-02-12 15:26:52.248014+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,760,-120,-2.9
2025-02-12 15:26:57.251839+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,761,-123,-5.6
2025-02-12 15:27:02.255224+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,762,-121,-3.8
2025-02-12 15:27:07.253819+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,763,-122,-4.7
2025-02-12 15:27:12.255149+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,764,-116,0.8
2025-02-12 15:27:17.247874+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,765,-123,-5.6
2025-02-12 15:27:22.278778+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,766,-120,-2.7
2025-02-12 15:27:32.253912+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,768,-114,2.6
2025-02-12 15:27:37.263608+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,769,-120,-3.3
2025-02-12 15:27:42.280736+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,770,-117,0.3
2025-02-12 15:27:47.276857+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,771,-115,2.0
2025-02-12 15:27:57.263113+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,773,-119,-1.6
2025-02-12 15:28:02.258840+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,774,-120,-3.1
2025-02-12 15:28:07.259067+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,775,-119,-2.0
2025-02-12 15:28:12.259104+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,776,-116,0.7
2025-02-12 15:28:17.258997+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,777,-119,-2.1
2025-02-12 15:28:22.258774+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,778,-117,0.2
2025-02-12 15:28:32.255767+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,780,-118,-0.9
2025-02-12 15:28:37.253038+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,781,-125,-7.7
2025-02-12 15:28:42.255781+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,782,-120,-2.5
2025-02-12 15:28:47.260670+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,783,-118,-0.9
2025-02-12 15:28:52.255217+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,784,-116,0.9
2025-02-12 15:28:57.258690+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,785,-119,-1.7
2025-02-12 15:29:07.269078+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,787,-121,-3.9
2025-02-12 15:29:12.257019+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,788,-118,-0.5
2025-02-12 15:29:17.257473+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,789,-116,0.5
2025-02-12 15:29:22.252267+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,790,-120,-3.0
2025-02-12 15:29:27.257544+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,791,-121,-4.2
2025-02-12 15:29:37.269459+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,793,-114,3.4
2025-02-12 15:29:42.254151+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,794,-117,0.4
2025-02-12 15:29:47.264268+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,795,-125,-7.8
2025-02-12 15:29:52.257766+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,796,-117,0.1
2025-02-12 15:29:57.258289+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,797,-118,-1.2
2025-02-12 15:30:02.262115+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,798,-122,-4.9
2025-02-12 15:30:07.263619+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,799,-122,-4.7
2025-02-12 15:30:12.254949+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,800,-114,2.6
2025-02-12 15:30:17.259183+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,801,-121,-3.7
2025-02-12 15:30:22.255527+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,802,-121,-4.4
2025-02-12 15:30:27.253934+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,803,-124,-7.0
2025-02-12 15:30:37.256241+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,805,-119,-1.8
2025-02-12 15:30:52.253603+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,808,-117,0.5
2025-02-12 15:30:57.259228+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,809,-117,0.4
2025-02-12 15:31:02.255762+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,810,-124,-7.2
2025-02-12 15:31:07.253828+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,811,-121,-4.3
2025-02-12 15:31:17.255817+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,813,-123,-6.3
2025-02-12 15:31:22.258456+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,814,-120,-2.7
2025-02-12 15:31:27.254641+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,815,-124,-6.9
2025-02-12 15:31:32.262974+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,816,-116,0.7
2025-02-12 15:31:37.254914+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,817,-116,0.6
2025-02-12 15:31:42.252207+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,818,-122,-4.7
2025-02-12 15:31:47.260247+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,819,-124,-7.4
2025-02-12 15:31:52.259037+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,820,-125,-8.1
2025-02-12 15:31:57.260891+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,821,-122,-5.3
2025-02-12 15:32:02.256792+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,822,-123,-6.2
2025-02-12 15:32:07.254154+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,823,-125,-8.3
2025-02-12 15:32:12.256232+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,824,-117,0.2
2025-02-12 15:32:22.255958+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,826,-122,-4.5
2025-02-12 15:32:27.255531+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,827,-117,0.0
2025-02-12 15:32:37.255415+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,829,-126,-9.3
2025-02-12 15:32:42.260710+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,830,-126,-8.6
2025-02-12 15:32:47.255165+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,831,-121,-4.1
2025-02-12 15:32:52.266711+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,832,-117,0.5
2025-02-12 15:32:57.255306+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,833,-124,-7.4
2025-02-12 15:33:02.253972+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867900000,834,-118,-0.7
2025-02-12 15:33:07.281146+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,835,-121,-3.6
2025-02-12 15:33:12.254156+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,836,-119,-2.0
2025-02-12 15:33:27.256360+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,868100000,839,-126,-8.9
2025-02-12 15:33:32.274633+00:00,2025-02-12 15:03:32.276320+00:00,2025-02-12 15:33:32.276320+00:00,device_uplink,Ns-3 Application,0001000000000002,Device 2,5,867500000,840,-119,-1.7
